mes_num,mes_nombre,ingrediente,categoria,subcategoria,descripcion_culinaria,zona,disponibilidad,lat,lon,partidos,tipo_clima,descripcion_zona,notas_produccion
10,Octubre,Cilantro,hierba,aromática,Prefiere primavera-otoño. Sabor intenso.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Producción en macetas y a campo.
11,Noviembre,Cilantro,hierba,aromática,Prefiere primavera-otoño. Sabor intenso.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Producción en macetas y a campo.
1,Enero,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Arbusto perenne. Disponible todo el año en maceta y a campo.
2,Febrero,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Arbusto perenne. Disponible todo el año en maceta y a campo.
3,Marzo,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Arbusto perenne. Disponible todo el año en maceta y a campo.
4,Abril,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Arbusto perenne. Disponible todo el año en maceta y a campo.
5,Mayo,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Arbusto perenne. Disponible todo el año en maceta y a campo.
6,Junio,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Arbusto perenne. Disponible todo el año en maceta y a campo.
7,Julio,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Arbusto perenne. Disponible todo el año en maceta y a campo.
8,Agosto,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Arbusto perenne. Disponible todo el año en maceta y a campo.
9,Septiembre,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Arbusto perenne. Disponible todo el año en maceta y a campo.
10,Octubre,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Arbusto perenne. Disponible todo el año en maceta y a campo.
11,Noviembre,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Arbusto perenne. Disponible todo el año en maceta y a campo.
12,Diciembre,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Arbusto perenne. Disponible todo el año en maceta y a campo.
1,Enero,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Muy resistente. Poco mantenimiento.
2,Febrero,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Muy resistente. Poco mantenimiento.
3,Marzo,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Muy resistente. Poco mantenimiento.
4,Abril,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Muy resistente. Poco mantenimiento.
5,Mayo,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Muy resistente. Poco mantenimiento.
6,Junio,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Muy resistente. Poco mantenimiento.
7,Julio,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Muy resistente. Poco mantenimiento.
8,Agosto,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Muy resistente. Poco mantenimiento.
9,Septiembre,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Muy resistente. Poco mantenimiento.
10,Octubre,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Muy resistente. Poco mantenimiento.
11,Noviembre,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Muy resistente. Poco mantenimiento.
12,Diciembre,Romero,hierba,aromática,Arbusto perenne. Disponible todo el año.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Muy resistente. Poco mantenimiento.
1,Enero,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Perenne y resistente al frío. Producción continua.
2,Febrero,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Perenne y resistente al frío. Producción continua.
3,Marzo,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Perenne y resistente al frío. Producción continua.
4,Abril,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Perenne y resistente al frío. Producción continua.
5,Mayo,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Perenne y resistente al frío. Producción continua.
6,Junio,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Perenne y resistente al frío. Producción continua.
7,Julio,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Perenne y resistente al frío. Producción continua.
8,Agosto,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Perenne y resistente al frío. Producción continua.
9,Septiembre,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Perenne y resistente al frío. Producción continua.
10,Octubre,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Perenne y resistente al frío. Producción continua.
11,Noviembre,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Perenne y resistente al frío. Producción continua.
12,Diciembre,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Perenne y resistente al frío. Producción continua.
1,Enero,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Similar. Muy usado en cocina de hierbas.
2,Febrero,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Similar. Muy usado en cocina de hierbas.
3,Marzo,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Similar. Muy usado en cocina de hierbas.
4,Abril,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Similar. Muy usado en cocina de hierbas.
5,Mayo,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Similar. Muy usado en cocina de hierbas.
6,Junio,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Similar. Muy usado en cocina de hierbas.
7,Julio,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Similar. Muy usado en cocina de hierbas.
8,Agosto,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Similar. Muy usado en cocina de hierbas.
9,Septiembre,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Similar. Muy usado en cocina de hierbas.
10,Octubre,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Similar. Muy usado en cocina de hierbas.
11,Noviembre,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Similar. Muy usado en cocina de hierbas.
12,Diciembre,Tomillo,hierba,aromática,Perenne. Muy resistente al frío.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Similar. Muy usado en cocina de hierbas.
